PRENOTAZIONE_MUDE|PRENOTAZIONE_DATA|CONF_PRENOTAZIONE_MUDE|CONF_PRENOTAZIONE_DATA|RICHIESTA_MUDE|DESC_STATO_ISTANZA|RICHIESTA_DATA|RICHIESTA_COMUNE|LIVELLO_OPERATIVO|TIPO_INTERVENTO|CONTIENE_RURALE_STRUMENTALE|CONCESSIONE_CUP|CONCESSIONE_DATA|SAL_ZERO_MUDE|SAL_ZERO_DATA|SAL_INIZIALE_MUDE|SAL_INIZIALE_DATA|SAL_INT_1_MUDE|SAL_INT_1_DATA|SAL_INT_2_MUDE|SAL_INT_2_DATA|SAL_FINALE_MUDE|SAL_FINALE_DATA|SOL_UNICA_MUDE|SOL_UNICA_DATA|FINE_LAVORI_DATA|GEO_LON|GEO_LAT|GEO_CON
0803800300000269542014|19/05/2014|0803800300000555262015|15/05/2015|0803800300000800442016|DEPOSITATA|30/04/2016|BONDENO|E2|DIRETTO|NO||||||||||||||||||
||||0803800300000801172016|DEPOSITATA|06/07/2016|BONDENO|E3|DIRETTO|NO||||||||||||||||||
||||0803800300000801212016|ACCETTATA DA PA|04/07/2016|BONDENO|E3|DIRETTO|S||||||||||||||||||
0803800300000269352014|14/05/2014|0803800300000520632015|13/05/2015|0803800300000801502016|DEPOSITATA|29/04/2016|BONDENO|E3|DIRETTO|NO||||||||||||||||||
||||0803800300000801582016|DEPOSITATA|29/04/2016|BONDENO|E3|DIRETTO|NO||||||||||||||||||
0803800300000269812014|28/07/2014|0803800300000566922015|15/05/2015|0803800300000801792016|DEPOSITATA|31/03/2016|BONDENO|E3|DIRETTO|NO||||||||||||||||||
0803800300000219792014|28/10/2014|0803800300000529712015|13/05/2015|0803800300000804392016|DEPOSITATA|31/03/2016|BONDENO|E3|DIRETTO|S||||||||||||||||||
||||0803800300000804632016|DEPOSITATA|28/04/2016|BONDENO|E2|DIRETTO|NO||||||||||||||||||
0803800300000157302013|28/01/2014|0803800300000568692015|01/06/2015|0803800300000805192016|DEPOSITATA|19/04/2016|BONDENO|E1|DIRETTO|NO||||||||||||||||||
0803800300000273912014|21/04/2015|0803800300000559032015|30/06/2015|0803800300000807692016|DEPOSITATA|31/03/2016|BONDENO|E2|DIRETTO|S||||||||||||||||||
0803800300000272452014|10/09/2014|0803800300000561842015|30/06/2015|0803800300000808852016|DEPOSITATA|31/03/2016|BONDENO|E3|DIRETTO|S||||||||||||||||||
||||0803800300000809962016|DEPOSITATA|26/04/2016|BONDENO|E3|DIRETTO|NO||||||||||||||||||
0803800300000149522013|17/01/2014|0803800300000532382015|28/04/2015|0803800300000810032016|DEPOSITATA|08/04/2016|BONDENO|E3|DIRETTO|NO||||||||||||||||||
0803800300000200722014|03/04/2014|0803800300000544112015|14/05/2015|0803800300000811922016|ACCETTATA DA PA|05/07/2016|BONDENO|E3|DIRETTO|S||||||||||||||||||
0803800300000275082014|06/08/2014|0803800300000529722015|12/05/2015|0803800300000816682016|DEPOSITATA|24/04/2016|BONDENO|E3|DIRETTO|NO||||||||||||||||||
||||0803800300000818432016|DEPOSITATA|23/05/2016|BONDENO|E3|DIRETTO|NO||||||||||||||||||
||||0803800300000819392016|DEPOSITATA|27/04/2016|BONDENO|E3|DIRETTO|NO||||||||||||||||||
0803800300000181442014|03/02/2014|0803800300000548742015|13/05/2015|0803800300000819812016|DEPOSITATA|01/07/2016|BONDENO|E2|DIRETTO|S||||||||||||||||||
0803800300000274412014|05/08/2014|0803800300000565872015|15/05/2015|0803800300000820592016|DEPOSITATA|28/04/2016|BONDENO|E2|DIRETTO|S||||||||||||||||||
0803800300000274462014|05/08/2014|0803800300000565842015|19/05/2015|0803800300000820722016|ACCETTATA DA PA|05/07/2016|BONDENO|E3|DIRETTO|S||||||||||||||||||
0803800300000200982014|05/08/2014|0803800300000566542015|19/05/2015|0803800300000820792016|DEPOSITATA|29/07/2016|BONDENO|E3|DIRETTO|NO||||||||||||||||||
0803800300000206422014|18/07/2014|0803800300000565812015|15/05/2015|0803800300000823812016|DEPOSITATA|30/04/2016|BONDENO|E3|DIRETTO|NO||||||||||||||||||
0803800300000251192014|07/07/2014|0803800300000540032015|12/05/2015|0803800300000824562016|DEPOSITATA|30/04/2016|BONDENO|E3|DIRETTO|NO||||||||||||||||||
||||0803800300000825272016|DEPOSITATA|28/04/2016|BONDENO|E3|DIRETTO|NO||||||||||||||||||
||||0803800300000825532016|DEPOSITATA|20/07/2016|BONDENO|E3|DIRETTO|S||||||||||||||||||
0803800300000129112013|17/02/2014|0803800300000550862015|12/05/2015|0803800300000826322016|DEPOSITATA|19/07/2016|BONDENO|E3|DIRETTO|S||||||||||||||||||
0803800300000218892014|15/05/2014|0803800300000546582015|15/05/2015|0803800300000827452016|DEPOSITATA|29/04/2016|BONDENO|E3|DIRETTO|NO||||||||||||||||||
0803800300000279112014|12/08/2014|0803800300000528972015|12/05/2015|0803800300000827822016|DEPOSITATA|22/07/2016|BONDENO|E3|DIRETTO|NO||||||||||||||||||
0803800300000222342014|07/05/2014|0803800300000575902015|19/05/2015|0803800300000827932016|ACCETTATA DA PA|05/07/2016|BONDENO|E3|DIRETTO|S||||||||||||||||||
0803800300000210752014|28/05/2014|0803800300000566462015|03/06/2015|0803800300000827992016|DEPOSITATA|30/04/2016|BONDENO|E2|DIRETTO|S||||||||||||||||||
||||0803800300000829552016|DEPOSITATA|21/07/2016|BONDENO|E3|DIRETTO|NO||||||||||||||||||
0803800300000271872014|21/04/2015|0803800300000555402015|13/05/2015|0803800300000829662016|DEPOSITATA|30/04/2016|BONDENO|E1|DIRETTO|NO||||||||||||||||||
||||0803800300000829912016|DEPOSITATA|30/04/2016|BONDENO|E1|DIRETTO|NO||||||||||||||||||
||||0803800300000829982016|DEPOSITATA|30/04/2016|BONDENO|E1|DIRETTO|NO||||||||||||||||||
||||0803800300000834362016|DEPOSITATA|15/07/2016|BONDENO|E2|DIRETTO|S||||||||||||||||||
0803800300000136782013|06/02/2014|0803800300000538412015|13/05/2015|0803800300000856382016|DEPOSITATA|09/06/2016|BONDENO|E3|DIRETTO|NO||||||||||||||||||
0803800400000159372013|24/12/2013|||0803800400000184722014|ACCETTATA DA PA|16/01/2015|CENTO|E1|DIRETTO|NO||||||||||||||||11,2931600264012|44,7261586518261|0,583
0803800400000149722013|03/01/2014|||0803800400000194102014|ACCETTATA DA PA|16/06/2014|CENTO|E1|DIRETTO|NO|F35C14000920008|02/10/2014|||0803800400000515462015|20/04/2015|0803800400000521442015|21/04/2015|0803800400000622822015|16/07/2015|0803800400000742462016|14/01/2016||||11,3664153188651|44,8369070074011|0,333
0803800400000177092014|15/01/2014|||0803800400000200162014|ACCETTATA DA PA|16/06/2014|CENTO|E3|DIRETTO|NO|F35C15000200008|09/02/2015|0803800400000478252015|16/03/2015|0803800400000642212015|11/08/2015|0803800400000755042016|28/01/2016|0803800400000868612016|01/07/2016||||||11,2882940620425|44,7278375799013|0,125
0803800400000136832013|10/12/2013|||0803800400000205552014|ACCETTATA DA PA|07/08/2014|CENTO|E3|DIRETTO|NO||||||||||||||||11,295223492325|44,7985887905098|0,333
0803800400000154622013|24/12/2013|||0803800400000213752014|ACCETTATA DA PA|15/01/2015|CENTO|E3|DIRETTO|NO||||||||||||||||11,3128996290704|44,8176402025205|0
0803800400000201032014|29/01/2014|||0803800400000235982014|ACCETTATA DA PA|07/08/2014|CENTO|E1|DIRETTO|NO|F35C15001090008|16/07/2015|0803800400000693482015|06/11/2015|0803800400000756812016|09/02/2016|0803800400000809502016|04/07/2016||||||||11,3120421581422|44,8159431301821|0,333
0803800400000205822014|29/01/2014|||0803800400000236692014|ACCETTATA DA PA|11/12/2014|CENTO|E3|DIRETTO|NO|F35C15000330008|04/03/2015|0803800400000487962015|06/03/2015|0803800400000665282015|22/09/2015|0803800400000739942016|12/01/2016|0803800400000818062016|13/04/2016||||||11,2880786426842|44,764044556335|0,267
0803800400000224692014|17/02/2014|||0803800400000240792014|ACCETTATA DA PA|28/11/2014|CENTO|E3|DIRETTO|S|F35C15000920001|15/06/2015|0803800400000634432015|24/08/2015|0803800400000664202015|12/10/2015|0803800400000687602015|26/10/2015|0803800400000704262015|12/11/2015|0803800400000740712016|01/02/2016||||11,3323238674958|44,8148898733886|0
0803800400000175942014|15/01/2014|||0803800400000249142014|ACCETTATA DA PA|23/02/2015|CENTO|E3|DIRETTO|NO|F35C16000330008|17/03/2016|0803800400000832952016|05/05/2016|0803800400000848392016|06/06/2016||||||||||11,3319868528037|44,7780863478319|0
0803800400000219442014|17/02/2014|||0803800400000250012014|ACCETTATA DA PA|27/06/2014|CENTO|E3|DIRETTO|NO|F35C15000950008|17/06/2015|0803800400000602832015|22/06/2015|0803800400000811132016|06/04/2016|0803800400000887392016|29/07/2016||||||||11,2773487897767|44,788234897332|0,1
||||0803800400000250172014|ACCETTATA DA PA|27/06/2014|CENTO|E1|DIRETTO|NO|F35C14000930008|02/10/2014|||0803800400000487752015|10/03/2015|0803800400000636162015|05/08/2015|0803800400000773892016|22/02/2016||||||11,2926175657368|44,7295312022403|0,125
0803800400000224642014|17/02/2014|||0803800400000253112014|ACCETTATA DA PA|15/01/2015|CENTO|E3|DIRETTO|NO|F35C15001510008|23/09/2015||||||||||||||11,2973576671412|44,8013169600268|0
0803800400000128062013|03/01/2014|||0803800400000253412014|ACCETTATA DA PA|10/04/2015|CENTO|E2|DIRETTO|NO|F35C15001530008|24/09/2015|0803800400000668672015|29/09/2015|0803800400000723032015|19/01/2016|0803800400000832052016|10/05/2016|0803800400000876342016|13/07/2016||||||11,3120421581422|44,8159431301821|0,333
0803800400000129702013|10/12/2013|||0803800400000266062014|ACCETTATA DA PA|19/01/2015|CENTO|E3|DIRETTO|NO|F35C15001260001|12/08/2015|0803800400000648972015|09/09/2015|0803800400000666622015|08/10/2015|0803800400000686512015|21/10/2015|0803800400000730092015|21/12/2015||||||11,3080427754844|44,8224545608369|0
0803800400000154152013|03/01/2014|||0803800400000283262014|ACCETTATA DA PA|06/08/2014|CENTO|E2|DIRETTO|NO|F35C15000430008|26/03/2015|||0803800400000514692015|20/04/2015|0803800400000521162015|21/04/2015|0803800400000622812015|21/07/2015||||||11,3664153188651|44,8369070074011|0,333
0803800400000263272014|28/03/2014|||0803800400000286502014|ACCETTATA DA PA|16/12/2014|CENTO|E3|DIRETTO|NO|F35C15001450008|15/09/2015|0803800400000666202015|20/10/2015|0803800400000825362016|28/04/2016||||||||||11,3115116992455|44,8122156830852|0
0803800400000218202014|17/02/2014|||0803800400000289162014|ACCETTATA DA PA|07/07/2014|CENTO|E3|DIRETTO|S|F35C14001170008|10/11/2014|0803800400000490892015|18/03/2015|0803800400000607352015|17/07/2015|0803800400000627952015|03/08/2015|0803800400000646352015|26/08/2015||||||11,280452920772|44,7490044524318|0
0803800400000148342013|13/12/2013|||0803800400000314812014|ACCETTATA DA PA|22/12/2014|CENTO|E1|DIRETTO|S|F35C15001080008|15/07/2015|0803800400000626092015|21/07/2015|0803800400000745342016|20/01/2016|0803800400000802242016|23/03/2016|0803800400000895952016|05/08/2016||||||11,2792152|44,719705|999
0803800400000154212013|23/12/2013|||0803800400000337442014|ACCETTATA DA PA|05/12/2014|CENTO|E3|DIRETTO|NO||||||||||||||||11,3640399687042|44,8280578441825|0
0803800400000157952013|03/01/2014|||0803800400000337762014|ACCETTATA DA PA|28/11/2014|CENTO|E3|DIRETTO|NO|F35C15001430008|15/09/2015|||0803800400000781052016|07/03/2016|0803800400000856882016|08/06/2016|0803800400000902032016|22/08/2016||||||11,3628204926639|44,8263700519219|0
0803800400000170482014|13/01/2014|||0803800400000338342014|ACCETTATA DA PA|14/01/2015|CENTO|E2|DIRETTO|NO||||||||||||||||11,3120421581422|44,8159431301821|0,333
||||0803800400000340762014|ACCETTATA DA PA|16/02/2015|CENTO|E3|DIRETTO|NO|F35C16000750008|28/06/2016||||||||||||||11,2895424012711|44,7792571642346|0
||||0803800400000341592014|ACCETTATA DA PA|26/02/2015|CENTO|E3|DIRETTO|NO||||||||||||||||11,3128996290704|44,8176402025205|0
0803800400000169432014|13/01/2014|||0803800400000367712014|ACCETTATA DA PA|15/01/2015|CENTO|E1|DIRETTO|NO|F35C15001760008|22/10/2015|0803800400000694222015|11/11/2015|0803800400000838972016|13/05/2016|0803800400000843032016|18/05/2016|0803800400000853802016|06/06/2016||||||11,3086060575032|44,803383788445|0
0803800400000164172014|13/01/2014|||0803800400000371342014|ACCETTATA DA PA|13/01/2015|CENTO|E3|DIRETTO|NO|F35C16000620008|25/05/2016|0803800400000872412016|01/07/2016||||||||||||11,3183569897528|44,8106737204372|0,333
0803800400000136562013|10/12/2013|||0803800400000372822014|ACCETTATA DA PA|16/01/2015|CENTO|E3|DIRETTO|S|F35C15001160008|28/07/2015|0803800400000635172015|04/08/2015|0803800400000669192015|20/11/2015|0803800400000712362015|03/12/2015|0803800400000751742016|01/02/2016|0803800400000779992016|25/07/2016||||11,3397915219714|44,8052512891309|0,333
||||0803800400000374602014|ACCETTATA DA PA|14/01/2015|CENTO|E2|DIRETTO|NO|F35C15000880008|08/06/2015|0803800400000597772015|16/06/2015|0803800400000641512015|10/08/2015|0803800400000738152015|20/01/2016|0803800400000890092016|29/07/2016||||||11,2882940620425|44,7278375799013|0,125
0803800400000178852014|15/01/2014|||0803800400000375692014|ACCETTATA DA PA|13/01/2015|CENTO|E2|DIRETTO|NO|F35C15001340008|25/08/2015|0803800400000650832015|22/09/2015|0803800400000746382016|22/01/2016|0803800400000835322016|16/05/2016|0803800400000878542016|25/08/2016||||||11,2773487897767|44,788234897332|0,1
0803800400000170982014|20/01/2014|||0803800400000384092014|ACCETTATA DA PA|26/02/2015|CENTO|E3|DIRETTO|NO|F35C15001130001|23/07/2015|0803800400000637952015|28/08/2015|0803800400000728122015|18/12/2015||||||||||11,353210751705|44,8302982722256|0
0803800400000169332014|13/01/2014|||0803800400000384112014|ACCETTATA DA PA|14/01/2015|CENTO|E3|DIRETTO|NO|F35C15000710008|04/05/2015|0803800400000542882015|06/05/2015|0803800400000671302015|01/10/2015|0803800400000706262015|13/11/2015|0803800400000793352016|11/03/2016|0803800400000882342016|29/07/2016||||11,2773487897767|44,788234897332|0,1
0803800400000190472014|29/01/2014|||0803800400000397492014|ACCETTATA DA PA|13/01/2015|CENTO|E1|ORGANIZZATO|NO|F35C15001750008|22/10/2015|0803800400000748232016|22/01/2016|0803800400000835612016|30/05/2016|0803800400000873982016|06/07/2016||||||||11,2930357073226|44,7279198822283|0,125
0803800400000255182014|14/03/2014|||0803800400000408052014|ACCETTATA DA PA|16/01/2015|CENTO|E3|DIRETTO|NO|F35C15000400008|13/03/2015|0803800400000495622015|19/03/2015|0803800400000665252015|22/09/2015|0803800400000739932016|14/01/2016|0803800400000817982016|13/04/2016||||||11,2921266761241|44,7938089540222|0
0803800400000178862014|15/01/2014|||0803800400000413662014|ACCETTATA DA PA|05/05/2015|CENTO|E3|DIRETTO|NO|F35C16000240008|02/03/2016|0803800400000802682016|13/06/2016|0803800400000878572016|25/07/2016||||||||||11,2773487897767|44,788234897332|0,1
||||0803800400000439822014|ACCETTATA DA PA|15/01/2015|CENTO|E1|DIRETTO|S|F35C15001040008|13/07/2015|0803800400000627832015|23/07/2015|0803800400000812572016|11/04/2016|0803800400000816962016|12/04/2016|0803800400000831142016|12/05/2016||||||11,3029246958254|44,7433723603107|0,25
0803800400000186212014|17/01/2014|||0803800400000439892014|ACCETTATA DA PA|23/02/2015|CENTO|E2|DIRETTO|S|F35C15001570001|29/09/2015|0803800400000824812016|22/04/2016||||||||||||11,3572882301059|44,8286179847476|0,333
0803800400000186262014|17/01/2014|||0803800400000439902014|ACCETTATA DA PA|20/02/2015|CENTO|E3|DIRETTO|S|F35C15001350008|25/08/2015|0803800400000824782016|22/04/2016||||||||||||11,3572882301059|44,8286179847476|0,333
0803800400000222122014|17/02/2014|||0803800400000441452014|ACCETTATA DA PA|03/03/2015|CENTO|E3|DIRETTO|S|F35C16000630008|25/05/2016||||||||||||||11,3323238674958|44,8148898733886|0
0803800400000247252014|14/03/2014|||0803800400000445172014|ACCETTATA DA PA|03/04/2015|CENTO|E3|DIRETTO|S|F35C16000830008|08/07/2016|0803800400000892492016|04/08/2016||||||||||||11,350238389805|44,8253297686944|0
||||0803800400000446852014|ACCETTATA DA PA|16/01/2015|CENTO|E3|DIRETTO|S|F35C15001060008|15/07/2015|0803800400000627812015|23/07/2015|0803800400000740322016|21/01/2016|0803800400000812362016|11/04/2016|0803800400000831072016|06/05/2016||||||11,316150186499|44,7608007063334|0
0803800400000174972014|15/01/2014|||0803800400000447002014|ACCETTATA DA PA|16/01/2015|CENTO|E3|DIRETTO|NO|F35C15001190008|30/07/2015|0803800400000672282015|01/10/2015|0803800400000836382016|10/05/2016|0803800400000886182016|26/07/2016||||||||11,3115116992455|44,8122156830852|0
||||0803800400000447482014|ACCETTATA DA PA|19/01/2015|CENTO|E3|DIRETTO|S|F35C15001590008|01/10/2015|0803800400000678942015|09/10/2015||||||||||||11,3183569897528|44,8106737204372|0,333
||||0803800400000448812015|ACCETTATA DA PA|20/01/2015|CENTO|E3|DIRETTO|S|F35C15001020008|09/07/2015|0803800400000640372015|12/08/2015|0803800400000816632016|13/04/2016|0803800400000850922016|06/06/2016||||||||11,3183569897528|44,8106737204372|0,333
||||0803800400000457802015|ACCETTATA DA PA|10/06/2015|CENTO|E3|ORGANIZZATO|NO|F35C16000650008|03/06/2016|0803800400000864842016|22/06/2016||||||||||||11,2877091210871|44,7286736881311|0,125
0803800400000187942014|20/01/2014|||0803800400000469352015|ACCETTATA DA PA|03/03/2015|CENTO|E3|DIRETTO|S||||||||||||||||11,3323238674958|44,8148898733886|0
||||0803800400000472632015|ACCETTATA DA PA|23/02/2015|CENTO|E3|DIRETTO|NO|F35C15001210001|31/07/2015|0803800400000635872015|01/09/2015|0803800400000729622015|21/12/2015|0803800400000793132016|18/03/2016|0803800400000833952016|10/05/2016||||||11,3115116992455|44,8122156830852|0
0803800400000209872014|05/02/2014|||0803800400000477442015|ACCETTATA DA PA|03/03/2015|CENTO|E3|DIRETTO|S|F35C15001070008|15/07/2015|0803800400000640142015|10/08/2015|0803800400000710162015|19/11/2015|0803800400000792352016|10/03/2016||||||||11,3289648449683|44,7806150858653|0,333
0803800400000277152014|31/03/2014|||0803800400000479492015|ACCETTATA DA PA|05/05/2015|CENTO|E3|DIRETTO|S|F35C16000990008|11/08/2016||||||||||||||11,3429259199102|44,8020743391257|0
0803800400000224382014|17/02/2014|||0803800400000480752015|ACCETTATA DA PA|14/05/2015|CENTO|E2|DIRETTO|S|F35C16000440008|14/04/2016||||||||||||||11,316150186499|44,7608007063334|0
0803800400000242072014|21/02/2014|||0803800400000492552015|ACCETTATA DA PA|03/04/2015|CENTO|E3|DIRETTO|NO|F35C15001630008|07/10/2015|0803800400000680192015|12/10/2015|0803800400000869232016|30/06/2016||||||||||11,3137416563123|44,8193622520394|0
0803800400000212372014|05/02/2014|||0803800400000508672015|ACCETTATA DA PA|05/05/2015|CENTO|E3|DIRETTO|S||||||||||||||||11,3515067022361|44,7935990316448|0
0803800400000164092014|17/01/2014|||0803800400000511842015|ACCETTATA DA PA|28/04/2015|CENTO|E3|DIRETTO|NO|F35C15001800008|29/10/2015|0803800400000731872015|23/12/2015|0803800400000747712016|21/01/2016|0803800400000750692016|22/01/2016|0803800400000838882016|12/05/2016||||||11,296870907329|44,7917143259873|0,2
0803800400000207802014|29/01/2014|||0803800400000532312015|ACCETTATA DA PA|06/07/2015|CENTO|E3|DIRETTO|S||||||||||||||||11,289763435877|44,7734398378389|0,333
0803800400000210962014|05/02/2014|0803800400000550122015|12/05/2015|0803800400000564602015|ACCETTATA DA PA|08/06/2015|CENTO|E3|DIRETTO|NO|F35C16001000008|11/08/2016||||||||||||||11,3522278140063|44,8286502951295|0,333
0803800400000129882013|20/12/2013|0803800400000527332015|29/04/2015|0803800400000572332015|ACCETTATA DA PA|25/01/2016|CENTO|E3|DIRETTO|NO||||||||||||||||||
0803800400000185422014|17/01/2014|0803800400000534232015|30/04/2015|0803800400000579842015|ACCETTATA DA PA|19/06/2015|CENTO|E2|DIRETTO|NO|F35C15001950008|22/12/2015|0803800400000762542016|09/02/2016|0803800400000859652016|16/06/2016||||||||||11,2773487897767|44,788234897332|0,1
0803800400000191072014|29/01/2014|0803800400000546722015|07/05/2015|0803800400000581282015|ACCETTATA DA PA|10/06/2015|CENTO|E3|DIRETTO|NO||||||||||||||||11,3664153188651|44,8369070074011|0,333
0803800400000151162013|19/12/2013|0803800400000571202015|20/05/2015|0803800400000582992015|ACCETTATA DA PA|25/02/2016|CENTO|E2|DIRETTO|NO||||||||||||||||||
0803800400000274892014|31/03/2014|0803800400000547132015|19/05/2015|0803800400000604342015|ACCETTATA DA PA|06/07/2015|CENTO|E3|DIRETTO|S||||||||||||||||11,3086060575032|44,803383788445|0
0803800400000276742014|31/03/2014|0803800400000576532015|19/05/2015|0803800400000605442015|ACCETTATA DA PA|05/04/2016|CENTO|E3|DIRETTO|S||||||||||||||||||
0803800400000274922014|31/03/2014|0803800400000547212015|19/05/2015|0803800400000606432015|ACCETTATA DA PA|06/07/2015|CENTO|E3|DIRETTO|S||||||||||||||||11,3086060575032|44,803383788445|0
0803800400000207712014|29/01/2014|0803800400000534272015|04/05/2015|0803800400000606612015|ACCETTATA DA PA|23/07/2015|CENTO|E2|DIRETTO|NO|F35C16000700008|10/06/2016|0803800400000869032016|28/06/2016||||||||||||11,2840470025682|44,7655830664384|0,25
0803800400000135812013|14/02/2014|0803800400000546652015|15/05/2015|0803800400000606772015|ACCETTATA DA PA|06/07/2015|CENTO|E3|DIRETTO|NO||||||||||||||||11,3086060575032|44,803383788445|0
0803800400000145812013|13/12/2013|0803800400000567152015|14/05/2015|0803800400000610232015|ACCETTATA DA PA|15/07/2015|CENTO|E1|DIRETTO|S|F35C15001740008|22/10/2015|0803800400000715372015|27/11/2015|0803800400000863272016|22/06/2016|0803800400000875462016|07/07/2016|0803800400000894492016|02/08/2016||||||11,2699761537654|44,7677100017604|0,333
0803800400000206832014|29/01/2014|0803800400000540282015|07/05/2015|0803800400000647092015|ACCETTATA DA PA|15/09/2015|CENTO|E1|DIRETTO|NO|F35C15001770008|22/10/2015|0803800400000797332016|17/03/2016||||||||||||11,2832582616063|44,7151547468896|0
0803800400000179662014|15/01/2014|0803800400000521562015|04/05/2015|0803800400000649472015|ACCETTATA DA PA|11/02/2016|CENTO|E3|DIRETTO|NO||||||||||||||||||
0803800400000203962014|29/01/2014|0803800400000537722015|12/05/2015|0803800400000657112015|ACCETTATA DA PA|26/04/2016|CENTO|E3|DIRETTO|NO||||||||||||||||||
